name_canon,name_raw,births
ROSAMUND,ROSAMUND,1
ROSANA,ROSANA,1
ROSANNA,ROSANNA,1
ROSANTINA,ROSANTINA,1
ROSARIO,ROSARIO,3
ROSARY,ROSARY,1
ROSAURO,ROSAURO,1
ROSBEL,ROSBEL,1
ROSCOE,ROSCOE,4
ROSCOE JAMES,ROSCOE JAMES,1
ROSE,ROSE,130
ROSE AVERY,ROSE AVERY,1
ROSE ESHAELEA,ROSE ESHAELEA,1
ROSE GABRIELLE,ROSE GABRIELLE,1
ROSE'ALISA,ROSE'ALISA,1
ROSE'ANAE,ROSE'ANAE,1
ROSE-MARIE,ROSE-MARIE,1
ROSEALIA,ROSEALIA,1
ROSEALIE,ROSEALIE,1
ROSEBELLA,ROSEBELLA,1
ROSEBELLAH,ROSEBELLAH,1
ROSEELYN,ROSEELYN,1
ROSELEIDI,ROSELEIDI,1
ROSELEIGH,ROSELEIGH,1
ROSELI,ROSELI,1
ROSELIE,ROSELIE,1
ROSELIM,ROSELIM,1
ROSELINE,ROSELINE,1
ROSELLA,ROSELLA,3
ROSELLE,ROSELLE,1
ROSELYN,ROSELYN,20
ROSELYNE,ROSELYNE,2
ROSELYNN,ROSELYNN,7
ROSEMARIE,ROSEMARIE,3
ROSEMARY,ROSEMARY,53
ROSEMERI,ROSEMERI,1
ROSENDO,ROSENDO,3
ROSEPREET,ROSEPREET,1
ROSETTA,ROSETTA,1
ROSEVELT,ROSEVELT,2
ROSHAN,ROSHAN,4
ROSHEEN,ROSHEEN,1
ROSHNEE,ROSHNEE,1
ROSHNI,ROSHNI,1
ROSIE,ROSIE,30
ROSIO,ROSIO,1
ROSITA,ROSITA,4
ROSLIN,ROSLIN,1
ROSLYN,ROSLYN,8
ROSLYNN,ROSLYNN,1
ROSMARY,ROSMARY,1
ROSMERY,ROSMERY,1
ROSS,ROSS,10
ROSSE,ROSSE,1
ROSSELL,ROSSELL,1
ROSSELYN,ROSSELYN,1
ROSSLYN,ROSSLYN,1
ROSSNELLY,ROSSNELLY,1
ROSWELL,ROSWELL,1
ROSY,ROSY,4
ROUDINA,ROUDINA,1
ROUFAIDATOU,ROUFAÏDATOU,1
ROUGUIATOU,ROUGUIATOU,1
ROUH,ROUH,1
ROUHAN,ROUHAN,1
ROUMALDO,ROUMALDO,1
ROUSEAU,ROUSEAU,1
ROUSSEND,ROUSSEND,1
ROUSTH,ROUSTH,1
ROUX,ROUX,3
ROVE,ROVE,1
ROW,ROW,1
ROWAN,ROWAN,216
ROWAN,RÖWAN,1
ROWAN LOU,ROWAN LOU,1
ROWDY,ROWDY,5
ROWE,ROWE,2
ROWEN,ROWEN,30
ROWENA,ROWENA,1
ROWIN,ROWIN,1
ROWLAND,ROWLAND,1
ROWLEY,ROWLEY,1
ROWYN,ROWYN,3
ROWYNN,ROWYNN,1
ROXANA,ROXANA,5
ROXANE,ROXANE,1
ROXANNA,ROXANNA,2
ROXANNE,ROXANNE,10
ROXAS,ROXAS,1
ROXFORD,ROXFORD,1
ROXIE,ROXIE,5
ROXTIN,ROXTIN,1
ROXTON,ROXTON,1
ROXUAN,ROXUAN,1
ROXY,ROXY,5
ROY,ROY,27
ROY'ALE,ROY'ALE,1
ROY-JAYDEN,ROY-JAYDEN,1
ROYA,ROYA,4
ROYAL,ROYAL,16
ROYAL-PRINCE,ROYAL-PRINCE,1
ROYALE,ROYALE,1
ROYALTY,ROYALTY,21
ROYCE,ROYCE,41
ROYDEN,ROYDEN,1
ROYELLE,ROYELLE,1
ROYER,ROYER,1
ROYLAN,ROYLAN,1
ROZA,ROZA,1
ROZAE,ROZAE,1
ROZAE,ROZAÉ,1
ROZALIYA-MARIE,ROZALIYA-MARIE,1
ROZALYN,ROZALYN,2
ROZALYNN,ROZALYNN,2
ROZAY,ROZAY,1
ROZELLE,ROZELLE,1
ROZELYN,ROZELYN,1
ROZELYNN,ROZELYNN,1
ROZEMA,ROZEMA,1
ROZEMARY,ROZEMARY,1
ROZLYN,ROZLYN,1
ROZLYNN,ROZLYNN,2
RU'LAN,RU'LAN,1
RU'MONI,RU'MONI,1
RUA,RUA,1
RUAA REDDY,RUAA REDDY,1
RUAH,RUAH,2
RUAIRI,RUAIRI,1
RUARI,RUARI,2
RUBAANI,RUBAANI,1
RUBAIYAT,RUBAIYAT,1
RUBEN,RUBEN,41
RUBEN,RUBÉN,3
RUBENIA,RUBENIA,1
RUBI,RUBI,20
RUBI,RUBÍ,2
RUBIE,RUBIE,6
RUBII,RUBII,1
RUBINA,RUBINA,1
RUBY,RUBY,203
RUBY SUE,RUBY SUE,1
RUBYLEIGH,RUBYLEIGH,1
RUCHA,RUCHA,1
RUCHIRA,RUCHIRA,1
RUDHAV,RUDHAV,1
RUDHIRA,RUDHIRA,1
RUDHR,RUDHR,1
RUDHRA,RUDHRA,1
RUDHRAKSHI,RUDHRAKSHI,1
RUDHVED,RUDHVED,1
RUDHVI,RUDHVI,1
RUDHVIKA,RUDHVIKA,1
RUDIE,RUDIE,2
RUDOLFO,RUDOLFO,1
RUDOLPH,RUDOLPH,4
RUDR,RUDR,1
RUDRA,RUDRA,15
RUDRA GOUD,RUDRA GOUD,1
RUDRA VYOM,RUDRA VYOM,1
RUDRAANSH,RUDRAANSH,1
RUDRADEV,RUDRADEV,1
RUDRAKSH,RUDRAKSH,2
RUDRAKSHI,RUDRAKSHI,1
RUDRANSH,RUDRANSH,6
RUDRANSH REDDY,RUDRANSH REDDY,1
RUDRANSHI,RUDRANSHI,1
RUDRAVED,RUDRAVED,2
RUDVED SKANDANSH VARMA,RUDVED SKANDANSH VARMA,1
RUDVIK,RUDVIK,1
RUDY,RUDY,9
RUE,RUE,7
RUEBEN,RUEBEN,1
RUEL,RUEL,1
RUELLE,RUELLE,1
RUFAIDA,RUFAIDA,1
RUFFIN,RUFFIN,1
RUFINO,RUFINO,1
RUFUS,RUFUS,3
RUGER,RUGER,1
RUHAAN,RUHAAN,3
RUHAANI,RUHAANI,1
RUHAMA,RUHAMA,1
RUHAN,RUHAN,1
RUHANI,RUHANI,1
RUHEE,RUHEE,1
RUHI,RUHI,5
RUHI PRABHU,RUHI PRABHU,1
RUI,RUI,2
RUINUO,RUINUO,1
RUIXUAN,RUIXUAN,1
RUIYANG,RUIYANG,1
RUIZ,RUIZ,1
RUKAIYA,RUKAIYA,1
RUKHSANA,RUKHSANA,1
RUMAISA,RUMAISA,1
RUMANI,RUMANI,1
RUMI,RUMI,14
RUMI-RAY,RUMI-RAY,1
RUMINA,RUMINA,1
RUNA,RUNA,1
RUNAY,RUNAY,1
RUNE,RUNE,3
RUNI,RUNI,1
RUQAIYAH,RUQAIYAH,2
RUQAYYA,RUQAYYA,1
RURY,RURY,1
RUS,RUS,1
RUSH,RUSH,11
RUSHANK,RUSHANK,1
RUSHANT,RUSHANT,1
RUSHDA,RUSHDA,1
RUSHIK,RUSHIK,2
RUSHIKA,RUSHIKA,2
RUSHIL,RUSHIL,1
RUSHIL KRISHNA,RUSHIL KRISHNA,1
RUSHIV REDDY,RUSHIV REDDY,1
RUSLAN,RUSLAN,1
RUSLIN,RUSLIN,1
RUSSEL,RUSSEL,1
RUSSELL,RUSSELL,33
RUSTIN,RUSTIN,2
RUSTON,RUSTON,2
RUSTY,RUSTY,1
RUSTYN,RUSTYN,1
RUSUL,RUSUL,1
RUT,RUT,1
RUTA,RUTA,1
RUTH,RUTH,76
RUTH-ANN,RUTH-ANN,1
RUTHA,RUTHA,1
RUTHELLA,RUTHELLA,1
RUTHERFORD,RUTHERFORD,1
RUTHIE,RUTHIE,8
RUTHILA,RUTHILA,1
RUTHVIK,RUTHVIK,1
RUTHVIK REDDY,RUTHVIK REDDY,1
RUTHVIKA,RUTHVIKA,2
RUTHWIKA,RUTHWIKA,1
RUTI,RUTI,1
RUTUL,RUTUL,1
RUTVI,RUTVI,1
RUVEER,RUVEER,1
RUVITH,RUVITH,1
RUWAN,RUWAN,1
RUYA,RUYA,3
RUZAINAH,RUZAINAH,1
RW,RW,1
RY'EAL,RY'EAL,1
RY'JAA,RY'JAA,1
RY'LYNN,RY'LYNN,1
RY'ZUN,RY'ZUN,1
RYA,RYA,3
RYAH,RYAH,3
RYAHN,RYAHN,1
RYALAH,RYALAH,1
RYALL,RYALL,1
RYAN,RYAN,263
RYAN GREGOR,RYAN GREGOR,1
RYANA,RYANA,2
RYANE,RYANE,1
RYANN,RYANN,16
RYANNE,RYANNE,1
RYATT,RYATT,2
RYDEN,RYDEN,6
RYDER,RYDER,92
RYE,RYE,8
RYE'YA,RYE’YA,1
RYEKEN,RYEKEN,1
RYEL,RYEL,1
RYEN,RYEN,2
RYEN ISABELLA,RYEN ISABELLA,1
RYHAN,RYHAN,1
RYHANA,RYHANA,2
RYIEN-REI,RYIEN-REI,1
RYILYND-JAYNE,RYILYND-JAYNE,1
RYKA,RYKA,1
RYKER,RYKER,71
RYLA,RYLA,2
RYLAH,RYLAH,1
RYLAN,RYLAN,42
RYLAND,RYLAND,20
RYLANN,RYLANN,1
RYLEA,RYLEA,1
RYLEE,RYLEE,58
RYLEI,RYLEI,1
RYLEIGH,RYLEIGH,41
RYLEIGH-ANNE,RYLEIGH-ANNE,1
RYLEIGH-LYNN,RYLEIGH-LYNN,1
RYLEN,RYLEN,4
RYLEY,RYLEY,3
RYLI,RYLI,5
RYLIE,RYLIE,18
RYLIN,RYLIN,4
RYLIND,RYLIND,1
RYLIX,RYLIX,1
RYLO,RYLO,4
RYLYNN,RYLYNN,5
RYMAN,RYMAN,1
RYMI,RYMI,1
RYN,RYN,2
RYNLEIGH,RYNLEIGH,1
RYORI,RYORI,1
RYSON,RYSON,2
RYU,RYU,2
RYVER,RYVER,1
RYZA,RYZA,1
RYZE,RYZE,1
RYZEN,RYZEN,1
S'YMPHANY,S'YMPHANY,1
SA'DAII,SA'DAII,1
SA'KAILAH,SA'KAILAH,1
SA'KHANII,SA'KHANII,1
SA'KYLA,SA'KYLA,1
SA'LAIJAH,SA'LAIJAH,1
SA'LYRIC,SA'LYRIC,1
SA'MAIYA,SA'MAIYA,1
SA'MARIYAH,SA'MARIYAH,1
SA'MIYAH,SA'MIYAH,1
SA'MONEI,SA'MONEI,1
SA'MORI,SA'MORI,1
SA'MYAII,SA'MYAII,1
SA'NAI,SA'NAI,1
SA'NALI,SA'NALI,1
SA'NAYE,SA'NAYE,1
SA'NIAH,SA'NIAH,1
SA'NIYAH,SA'NIYAH,3
SA'NYA,SA'NYA,1
SA'RIAH,SA'RIAH,3
SA'RIYAH,SA'RIYAH,4
SA'VEAH,SA'VEAH,1
SA'VION,SA'VION,1
SA'VON,SA'VON,1
SA'YER,SA'YER,1
SAACHI,SAACHI,2
SAAD,SAAD,1
SAADHIKA,SAADHIKA,1
SAADHOK,SAADHOK,1
SAADHVI,SAADHVI,1
SAADIQ,SAADIQ,1
SAADVIK,SAADVIK,1
SAAHAS,SAAHAS,2
SAAHYA,SAAHYA,1
SAAKETH,SAAKETH,1
SAAKETH SAI REDDY,SAAKETH SAI REDDY,1
SAAKSH,SAAKSH,1
SAANCHI,SAANCHI,1
SAANVI,SAANVI,37
SAANVI REDDY,SAANVI REDDY,2
SAANVI SAI,SAANVI SAI,1
SAANVIKA,SAANVIKA,6
SAARA,SAARA,1
SAARANG,SAARANG,1
SAARTH,SAARTH,3
SAASHVIK,SAASHVIK,1
SAATHVIK,SAATHVIK,1
SAATVIK,SAATVIK,2
SAAVAN,SAAVAN,1
SAAVI,SAAVI,4
SAAVYA,SAAVYA,1
SABAA,SABAA,1
SABAE,SABAÉ,1
SABAH,SABAH,1
SABAL,SABAL,1
SABASTIAN,SABASTIAN,1
SABASTIANRAY,SABASTIANRAY,1
SABBATH,SABBATH,1
SABEEN,SABEEN,1
SABER,SABER,1
SABIENE,SABIENE,1
SABIN,SABIN,1
SABINA,SABINA,7
SABINE,SABINE,18
SABINO,SABINO,2
SABIR,SABIR,1
SABOOR,SABOOR,1
SABRAH,SABRAH,1
SABREEN,SABREEN,1
SABRI,SABRI,1
SABRIN,SABRIN,1
SABRINA,SABRINA,37
SABRR,SABRR,1
SACHA,SACHA,3
SACHARY,SACHARY,1
SACHI,SACHI,2
SACHIE LYNN,SACHIE LYNN,1
SACHIKA,SACHIKA,1
SACHIN,SACHIN,3
SACROBI,SACROBI,1
SADAAN,SADAAN,1
SADAF,SADAF,3
SADAI,SADAI,1
SADAQAH,SADAQAH,1
SADBHIK,SADBHIK,1
SADDAT,SADDAT,1
SADE,SADE,1
SADE,SADÉ,1
SADEE,SADEE,1
SADHBH,SADHBH,1
SADIE,SADIE,137
SADIQULLAH,SADIQULLAH,1
SADIYA,SADIYA,2
SADLER,SADLER,5
SADVIK,SADVIK,1
SAED,SAED,1
SAEED,SAEED,3
SAELA,SAELA,1
SAERAC,SAERAC,1
SAFA,SAFA,4
SAFAA,SAFAA,1
SAFAIA,SAFAIA,1
SAFAL,SAFAL,1
SAFAN,SAFAN,1
SAFARI,SAFARI,1
SAFAYA,SAFAYA,1
SAFFIA,SAFFIA,1
SAFFIATOU,SAFFIATOU,1
SAFFRON,SAFFRON,1
SAFI,SAFI,1
SAFIA,SAFIA,2
SAFIETOU,SAFIETOU,1
SAFIR,SAFIR,1
SAFIUDDIN,SAFIUDDIN,1
SAFIYA,SAFIYA,5
SAFIYE,SAFIYE,1
SAFIYYA,SAFIYYA,2
SAFIYYAH,SAFIYYAH,2
SAFWAN,SAFWAN,3
SAGAN,SAGAN,4
SAGE,SAGE,101
SAGGA,SAGGA,1
SAGUN,SAGUN,1
SAH'RAHI,SAH'RAHI,1
SAH'VEYA,SAH'VEYA,1
SAHA,SAHA,1
SAHAANA,SAHAANA,1
SAHAJ,SAHAJ,3
SAHAL,SAHAL,1
SAHALY,SAHALY,1
SAHAN,SAHAN,3
SAHAN SAI,SAHAN SAI,1
SAHANA,SAHANA,13
SAHAND,SAHAND,1
SAHANYA,SAHANYA,2
SAHAR,SAHAR,6
SAHARA,SAHARA,3
SAHARAT,SAHARAT,1
SAHAS,SAHAS,3
SAHASRA,SAHASRA,14
SAHAVI,SAHAVI,1
SAHELI,SAHELI,1
SAHIB,SAHIB,1
SAHIL,SAHIL,8
SAHILY,SAHILY,9
SAHIR,SAHIR,1
SAHIRA,SAHIRA,1
SAHIRAH,SAHIRAH,1
SAHISHNU,SAHISHNU,1
SAHITH,SAHITH,1
SAHITHI,SAHITHI,1
SAHITI,SAHITI,1
SAHJAY,SAHJAY,1
SAHMIR,SAHMIR,1
SAHORI,SAHORI,2
SAI,SAI,2
SAI AADVITH,SAI AADVITH,1
SAI AARNA,SAI AARNA,1
SAI ARJUN,SAI ARJUN,1
SAI ASHRITH,SAI ASHRITH,1
SAI CHARAN,SAI CHARAN,1
SAI DEVANSH,SAI DEVANSH,1
SAI DRUVANSH,SAI DRUVANSH,1
SAI GOWRI,SAI GOWRI,1
SAI HARINI,SAI HARINI,1
SAI KARTHIKAY,SAI  KARTHIKAY,1
SAI KRUTHIKA,SAI KRUTHIKA,1
SAI NIKITH,SAI NIKITH,2
SAI PRANAV,SAI PRANAV,2
SAI REYAANSH,SAI REYAANSH,1
SAI RIHAAN,SAI RIHAAN,1
SAI RUDRAKSH,SAI RUDRAKSH,1
SAI SAMHITHA,SAI SAMHITHA,1
SAI SREESA,SAI SREESA,1
SAI VIHAAN,SAI VIHAAN,2
SAIA,SAIA,1
SAIANSH,SAIANSH,1
SAID,SAID,6
SAID,SAÍD,1
SAIDATOU,SAIDATOU,1
SAIDEY,SAIDEY,1
SAIDHEERAN,SAIDHEERAN,1
SAIDI,SAIDI,1
SAIDY,SAIDY,1
SAIF,SAIF,8
SAIGE,SAIGE,11
SAIKRISH,SAIKRISH,1
SAILEKHYA,SAILEKHYA,1
SAILEM,SAILEM,1
SAILINGESH,SAILINGESH,1
SAILOR,SAILOR,14
SAIMA,SAIMA,1
SAINA,SAINA,1
SAINDHAVI,SAINDHAVI,1
SAINITYA REDDY,SAINITYA REDDY,1
SAINT,SAINT,35
SAINT-AMOUR,SAINT-AMOÚR,1
SAIPRAVAR,SAIPRAVAR,1
SAIRA,SAIRA,6
SAIRE,SAIRE,1
SAIREN,SAIREN,1
SAIRIKA,SAIRIKA,1
SAIRUS,SAIRUS,1
SAIRY,SAIRY,2
SAISARVESH,SAISARVESH,1
SAISHA,SAISHA,5
SAISHLOK,SAISHLOK,1
SAISKANDA,SAISKANDA,1
SAIVAN,SAIVAN,1
SAIVANDHANA,SAIVANDHANA,1
SAIVON,SAIVON,1
SAIYA,SAIYA,1
SAIYAN,SAIYAN,2
SAJA,SAJA,1
SAJAN,SAJAN,2
SAJID,SAJID,2
SAJIT,SAJIT,1
SAJJAD,SAJJAD,2
SAKARI,SAKARI,2
SAKEENA,SAKEENA,1
SAKEENAH,SAKEENAH,1
SAKHI,SAKHI,1
SAKI,SAKI,2
SAKINA,SAKINA,2
SAKINAH,SAKINAH,1
SAKSHI,SAKSHI,1
SAL,SAL,1
SALAAR,SALAAR,3
SALAH,SALAH,1
SALAMATA,SALAMATA,1
SALAR,SALAR,1
SALBA,SALBA,1
SALEAH,SALEAH,2
SALEEM,SALEEM,2
SALEENA,SALEENA,1
SALEH,SALEH,1
SALEILA,SALEILA,1
SALEM,SALEM,31
SALEM SIOUX,SALEM SIOUX,1
SALENA,SALENA,1
SALET,SALET,1
SALHA,SALHA,1
SALI,SALI,1
SALICE,SALICE,4
SALIM,SALIM,1
SALIS-NAMIR,SALIS-NAMIR,1
SALLIE,SALLIE,1
SALLY,SALLY,13
SALLYMATA,SALLYMATA,1
SALMA,SALMA,15
SALMAH,SALMAH,1
SALMAN,SALMAN,1
SALOME,SALOME,4
SALOME,SALOMÉ,1
SALOMEH,SALOMEH,1
SALOMON,SALOMON,6
SALOMON,SALOMÓN,2
SALVADOR,SALVADOR,26
SALVATION,SALVATION,1
SALVATORE,SALVATORE,4
SALWA,SALWA,2
SALYM,SALYM,1
SAM,SAM,31
SAM-MANTHA,SAM-MANTHA,1
SAMA,SAMA,7
SAMADHI,SAMADHI,13
SAMAEL,SAMAEL,2
SAMAHI,SAMAHI,1
SAMAIRA,SAMAIRA,13
SAMAIRA REDDY,SAMAIRA REDDY,1
SAMAISHA,SAMAISHA,1
SAMANTA,SAMANTA,2
SAMANTHA,SAMANTHA,169
SAMANTHA LAUREN,SAMANTHA  LAUREN,1
SAMANVI,SAMANVI,4
SAMANVITA,SAMANVITA,1
SAMANVITHA,SAMANVITHA,4
SAMANYU,SAMANYU,2
SAMANYU REDDY,SAMANYU REDDY,1
SAMAR,SAMAR,12
SAMARA,SAMARA,58
SAMARA,SÁMARA,1
SAMARA-SIRAT,SAMARA-SIRAT,1
SAMARAH,SAMARAH,3
SAMARAN,SAMARAN,1
SAMARHA,SAMARHA,1
SAMARI,SAMARI,1
SAMARIA,SAMARIA,5
SAMARIE,SAMARIE,1
SAMARION,SAMARION,1
SAMARRA,SAMARRA,1
SAMARTH,SAMARTH,5
SAMARVEER,SAMARVEER,1
SAMARY,SAMARY,1
SAMATV,SAMATV,1
SAMATVA,SAMATVA,1
SAMAURI,SAMAURI,1
SAMAY,SAMAY,3
SAMAYA,SAMAYA,2
SAMAYRAH,SAMAYRAH,1
SAMAZYA,SAMAZYA,1
SAMBHAV,SAMBHAV,1
SAMEED,SAMEED,1
SAMEEHAN,SAMEEHAN,1
SAMEEP,SAMEEP,1
SAMEER,SAMEER,3
SAMEERA,SAMEERA,1
SAMEERAH,SAMEERAH,1
SAMERA,SAMERA,1
SAMERY,SAMERY,1
SAMFORD,SAMFORD,1
SAMHITA,SAMHITA,2
SAMHITH,SAMHITH,2
SAMHITHA,SAMHITHA,5
SAMI,SAMI,15
SAMIA,SAMIA,1
SAMIAH,SAMIAH,1
SAMIHAN,SAMIHAN,1
SAMIIRA LAREINA,SAMIIRA LAREINA,1
SAMIK,SAMIK,1
SAMIKA,SAMIKA,2
SAMINA,SAMINA,1
SAMIR,SAMIR,15
SAMIRA,SAMIRA,12
SAMIYA,SAMIYA,3
SAMIYAH,SAMIYAH,2
SAMMIE,SAMMIE,2
SAMMO,SAMMO,1
SAMMUEL,SAMMUEL,2
SAMMY,SAMMY,7
SAMOA,SAMOA,1
SAMONA,SAMONA,1
SAMOON,SAMOON,1
SAMORA,SAMORA,1
SAMPADA,SAMPADA,1
SAMPAU,SAMPAU,1
SAMPRITI,SAMPRITI,1
SAMPSON,SAMPSON,1
SAMRA,SAMRA,1
SAMRAHT,SAMRAHT,1
SAMRAJYA,SAMRAJYA,1
SAMRAT,SAMRAT,2
SAMRATH,SAMRATH,1
SAMRIDDHI,SAMRIDDHI,1
SAMRIT,SAMRIT,2
SAMRITHA,SAMRITHA,1
SAMRUDH,SAMRUDH,3
SAMRUDHI,SAMRUDHI,1
SAMSARA,SAMSARA,1
SAMSON,SAMSON,19
SAMUAL,SAMUAL,1
SAMUALRAY,SAMUALRAY,1
SAMUEL,SAMUEL,412
SAMUEL-EL GOODHEART,SAMUEL-EL GOODHEART,1
SAMVIT,SAMVIT,1
SAMVRUTH,SAMVRUTH,1
SAMY,SAMY,2
SAMYAK,SAMYAK,2
SAMYAR,SAMYAR,1
SAMYOG,SAMYOG,1
SAMYONA,SAMYONA,1
SAMYRA,SAMYRA,1
SAMYUKTA,SAMYUKTA,1
SAMYUKTA REDDY,SAMYUKTA REDDY,1
SAMYUKTHA,SAMYUKTHA,3
SAN GABRIEL,SAN GABRIEL,1
SAN JUANITA,SAN JUANITA,1
SAN REI,SAN REI,1
SANA,SANA,13
SANAA,SANAA,2
SANAAYA,SANAAYA,1
SANAD,SANAD,3
SANAH,SANAH,1
SANAI,SANAI,1
SANAIA,SANAIA,1
SANAM,SANAM,1
SANAV,SANAV,3
SANAYA,SANAYA,7
SANCERRE,SANCERRE,1
SANDER,SANDER,4
SANDERS,SANDERS,1
SANDI,SANDI,1
SANDLER,SANDLER,1
SANDOR,SANDOR,1
SANDRA,SANDRA,14
SANDRKA,SANDRKA,1
SANDRO,SANDRO,1
SANDY,SANDY,3
SANEEZ,SANEEZ,1
SANEM,SANEM,2
SANG,SANG,1
SANGA,SANGA,1
SANGYE,SANGYE,1
SANI,SANI,1
SANIA,SANIA,2
SANIDHYA,SANIDHYA,1
SANIHA,SANIHA,2
SANIJA,SANIJA,1
SANIKA,SANIKA,1
SANIYA,SANIYA,2
SANIYAH,SANIYAH,8
SANJ,SANJ,1
SANJANA,SANJANA,1
SANJANDEV,SANJANDEV,1
SANJAY,SANJAY,2
SANJAY KARTHIK,SANJAY KARTHIK,1
SANJIT,SANJIT,1
SANJITH,SANJITH,2
SANJUANA,SANJUANA,1
SANKEERTH,SANKEERTH,1
SANMAY,SANMAY,1
SANNA,SANNA,1
SANNING,SANNING,1
SANNIYAH,SANNIYAH,1
SANORI,SANORI,1
SANOYA,SANOYA,1
SANSA,SANSA,4
SANSHA,SANSHA,1
SANTALIA,SANTALIA,1
SANTANA,SANTANA,34
SANTHIAGO,SANTHIAGO,3
SANTI,SANTI,9
SANTIAGO,SANTIAGO,446
SANTIAGORAY,SANTIAGORAY,1
SANTIEL,SANTIEL,2
SANTINO,SANTINO,21
SANTIZAEL,SANTIZAEL,1
SANTO,SANTO,2
SANTO DAVID,SANTO DAVÍD,1
SANTOS,SANTOS,27
SANTOS-EMILIANO,SANTOS-EMILIANO,1
SANTOSH,SANTOSH,1
SANTOSHI,SANTOSHI,1
SANVI,SANVI,7
SANVIE,SANVIE,1
SANVIK,SANVIK,1
SANVIKA,SANVIKA,2
SANVITH,SANVITH,1
SANWIKA,SANWIKA,1
SANYA,SANYA,2
SANYIA,SANYIA,1
SAOIRSE,SAOIRSE,15
SAORI,SAORI,1
SAORLAITH,SAORLAITH,1
SAORY,SAORY,1
SAPHIA,SAPHIA,1
SAPHIRA,SAPHIRA,4
SAPHIRE,SAPHIRE,1
SAPPHIRA,SAPPHIRA,1
SAPPHIRE,SAPPHIRE,5
SAPPHYRE,SAPPHYRE,1
SAPRINA,SAPRINA,1
SARA,SARA,82
SARA REDDY,SARA REDDY,1
SARABI,SARABI,1
SARAE,SARAE,1
SARAFINA,SARAFINA,3
SARAH,SARAH,134
SARAH LEAH,SARAH LEAH,1
SARAHBELLA,SARAHBELLA,1
SARAHI,SARAHI,22
SARAHI,SARAHÍ,2
SARAHLEE,SARAHLEE,1
SARAI,SARAI,30
SARAI,SARAÍ,4
SARAI,SARAÌ,1
SARAIAH,SARAIAH,1
SARAIYAH,SARAIYAH,2
SARALEY,SARALEY,1
SARALY,SARALY,1
SARANG,SARANG,1
SARANSH,SARANSH,2
SARANYA,SARANYA,1
SARASVI,SARASVI,1
SARASWATHI,SARASWATHI,1
SARAY,SARAY,1
SARAYAH,SARAYAH,1
SARAYU,SARAYU,8
SARAYU ANVI,SARAYU ANVI,1
SARELY,SARELY,1
SARENITY,SARENITY,1
SARFAWAN,SARFAWAN,1
SARGUN,SARGUN,3
SARIAH,SARIAH,6
SARIANA,SARIANA,1
SARIEL,SARIEL,1
SARINA,SARINA,6
SARITA,SARITA,1
SARIYAH,SARIYAH,8
SAROYA,SAROYA,1
SARRAH,SARRAH,1
SARTAJ,SARTAJ,1
SARTHAK,SARTHAK,1
SARVAGYA,SARVAGYA,1
SARVESH,SARVESH,1
SARVESHKUMAR,SARVESHKUMAR,1
SARVIKA,SARVIKA,1
SASAN,SASAN,1
SASHA,SASHA,42
SASHA REDDY,SASHA REDDY,1
SASHI,SASHI,1
SASHREEK,SASHREEK,1
SASHTIKA,SASHTIKA,1
SASHVIN,SASHVIN,1
SASHWAT,SASHWAT,1
SASKIA,SASKIA,4
SASON,SASON,1
SASSA,SASSA,1
SAT'MONE,SAT'MONE,1
SATASHREE,SATASHREE,1
SATCHA,SATCHA,1
SATHVIK,SATHVIK,3
SATHVIKA,SATHVIKA,1
SATHWIK ARJUNA,SATHWIK ARJUNA,1
SATHYA,SATHYA,1
SATI,SATI,1
SATORI,SATORI,1
SATRIANI,SATRIANI,1
SATSUKI,SATSUKI,2
SATURN,SATURN,1
SATVIK,SATVIK,1
SATWIK,SATWIK,1
SATYA ASMI,SATYA ASMI,1
SATYA RYAN,SATYA RYAN,1
SATYA VIRAJ,SATYA VIRAJ,1
SATYASRI PRAJNA,SATYASRI PRAJNA,1
SAUL,SAUL,44
SAUL,SAÚL,6
SAULO,SAULO,1
SAUNI,SAUNI,1
SAURA,SAURA,1
SAV,SAV,1
SAVAEYAH,SAVAEYAH,1
SAVAGE,SAVAGE,1
SAVANA,SAVANA,1
SAVANAH,SAVANAH,1
SAVANI,SAVANI,1
SAVANNA,SAVANNA,14
SAVANNAH,SAVANNAH,143
SAVANNAH INARA,SAVANNAH INARA,1
SAVANNAH-JANE,SAVANNAH-JANE,1
SAVANT,SAVANT,1
SAVAY,SAVAY,1
SAVAYAH,SAVAYAH,1
SAVEAH,SAVEAH,1
SAVI,SAVI,4
SAVIEL,SAVIEL,1
SAVINO,SAVINO,1
SAVIO,SAVIO,1
SAVION,SAVION,1
SAVON CHANCELLOR,SAVON CHANCELLOR,1
SAVONA,SAVONA,2
SAVVY,SAVVY,2
SAVYA,SAVYA,1
SAWYER,SAWYER,171
SAWYER GRACE,SAWYER GRACE,1
SAX,SAX,1
SAXON,SAXON,11
SAYA,SAYA,2
SAYACA,SAYACA,1
SAYAL,SAYAL,1
SAYANI,SAYANI,1
SAYARA,SAYARA,1
SAYBLE,SAYBLE,1
SAYDA,SAYDA,1
SAYDHIE,SAYDHIE,1
SAYDIE,SAYDIE,1
SAYED SHOAIB,SAYED SHOAIB,1
SAYED ZUHAIR,SAYED ZUHAIR,1
SAYEISHA,SAYEISHA,1
SAYERS,SAYERS,1
SAYESHA,SAYESHA,2
SAYGE,SAYGE,1
SAYLA,SAYLA,2
