year,sex,name,name_canon,au_rank,au_n,au_rate,tx_rank,tx_n,in_tx_top100,rank_delta
2022,FEMALE,Evelyn,EVELYN,8,71,6.392940752746263,12,991,TRUE,4
2022,FEMALE,Sophia,SOPHIA,9,69,6.212857914640734,6,1449,TRUE,-3
2022,FEMALE,Mila,MILA,10,63,5.672609400324149,18,756,TRUE,8
2022,FEMALE,Amelia,AMELIA,11,58,5.222402305060328,7,1229,TRUE,-4
2022,FEMALE,Luna,LUNA,12,56,5.042319466954799,9,1081,TRUE,-3
2022,FEMALE,Elizabeth,ELIZABETH,13,55,4.952278047902035,15,790,TRUE,2
2022,FEMALE,Emily,EMILY,13,55,4.952278047902035,14,825,TRUE,1
2022,FEMALE,Penelope,PENELOPE,13,55,4.952278047902035,26,667,TRUE,13
2022,FEMALE,Zoe,ZOE,13,55,4.952278047902035,24,670,TRUE,11
2022,FEMALE,Ava,AVA,17,54,4.862236628849271,10,1073,TRUE,-7
2022,FEMALE,Eleanor,ELEANOR,18,49,4.412029533585449,31,595,TRUE,13
2022,FEMALE,Harper,HARPER,19,45,4.051863857374392,29,628,TRUE,10
2022,FEMALE,Scarlett,SCARLETT,20,43,3.8717810192688638,17,773,TRUE,-3
2022,FEMALE,Chloe,CHLOE,21,40,3.601656762110571,32,588,TRUE,11
2022,FEMALE,Elena,ELENA,21,40,3.601656762110571,23,691,TRUE,2
2022,FEMALE,Maya,MAYA,23,39,3.5116153430578065,61,383,TRUE,38
2022,FEMALE,Nora,NORA,23,39,3.5116153430578065,62,378,TRUE,39
2022,FEMALE,Violet,VIOLET,23,39,3.5116153430578065,34,586,TRUE,11
2022,FEMALE,Aurora,AURORA,26,38,3.4215739240050422,28,633,TRUE,2
2022,FEMALE,Emilia,EMILIA,26,38,3.4215739240050422,36,569,TRUE,10
2022,FEMALE,Victoria,VICTORIA,26,38,3.4215739240050422,16,787,TRUE,-10
2022,FEMALE,Avery,AVERY,29,36,3.2414910858995136,20,700,TRUE,-9
2022,FEMALE,Genesis,GENESIS,29,36,3.2414910858995136,33,586,TRUE,4
2022,FEMALE,Grace,GRACE,29,36,3.2414910858995136,53,431,TRUE,24
2022,FEMALE,Isla,ISLA,29,36,3.2414910858995136,79,326,TRUE,50
2022,FEMALE,Stella,STELLA,29,36,3.2414910858995136,58,417,TRUE,29
2022,FEMALE,Gianna,GIANNA,34,34,3.061408247793985,13,827,TRUE,-21
2022,FEMALE,Hazel,HAZEL,34,34,3.061408247793985,35,573,TRUE,1
2022,FEMALE,Lily,LILY,36,32,2.881325409688457,44,498,TRUE,8
2022,FEMALE,Aria,ARIA,37,31,2.7912839906356925,19,712,TRUE,-18
2022,FEMALE,Madison,MADISON,37,31,2.7912839906356925,40,529,TRUE,3
2022,FEMALE,Alice,ALICE,39,29,2.611201152530164,71,348,TRUE,32
2022,FEMALE,Audrey,AUDREY,39,29,2.611201152530164,66,357,TRUE,27
2022,FEMALE,Ella,ELLA,39,29,2.611201152530164,41,527,TRUE,2
2022,FEMALE,Eloise,ELOISE,39,29,2.611201152530164,NA,NA,FALSE,NA
2022,FEMALE,Hannah,HANNAH,39,29,2.611201152530164,46,489,TRUE,7
2022,FEMALE,Josephine,JOSEPHINE,39,29,2.611201152530164,NA,NA,FALSE,NA
2022,FEMALE,Lucy,LUCY,39,29,2.611201152530164,93,298,TRUE,54
2022,FEMALE,Naomi,NAOMI,39,29,2.611201152530164,48,454,TRUE,9
2022,FEMALE,Nova,NOVA,39,29,2.611201152530164,39,531,TRUE,0
2022,FEMALE,Abigail,ABIGAIL,48,28,2.5211597334773996,21,696,TRUE,-27
2022,FEMALE,Leilani,LEILANI,48,28,2.5211597334773996,22,696,TRUE,-26
2022,FEMALE,Quinn,QUINN,48,28,2.5211597334773996,NA,NA,FALSE,NA
2022,FEMALE,Ellie,ELLIE,51,27,2.4311183144246353,38,556,TRUE,-13
2022,FEMALE,Natalie,NATALIE,51,27,2.4311183144246353,55,424,TRUE,4
2022,FEMALE,Zoey,ZOEY,51,27,2.4311183144246353,59,411,TRUE,8
2022,FEMALE,Kimberly,KIMBERLY,54,26,2.341076895371871,NA,NA,FALSE,NA
2022,FEMALE,Maria,MARIA,54,26,2.341076895371871,45,497,TRUE,-9
2022,FEMALE,Ruby,RUBY,54,26,2.341076895371871,99,285,TRUE,45
2022,FEMALE,Valentina,VALENTINA,54,26,2.341076895371871,30,624,TRUE,-24
2022,FEMALE,Addison,ADDISON,58,25,2.2510354763191067,63,367,TRUE,5
2022,FEMALE,Layla,LAYLA,58,25,2.2510354763191067,27,642,TRUE,-31
2022,FEMALE,Claire,CLAIRE,60,24,2.1609940572663424,NA,NA,FALSE,NA
2022,FEMALE,Ivy,IVY,60,24,2.1609940572663424,50,441,TRUE,-10
2022,FEMALE,Natalia,NATALIA,60,24,2.1609940572663424,37,558,TRUE,-23
2022,FEMALE,Sloane,SLOANE,60,24,2.1609940572663424,NA,NA,FALSE,NA
2022,FEMALE,Emery,EMERY,64,23,2.070952638213578,75,336,TRUE,11
2022,FEMALE,Eva,EVA,64,23,2.070952638213578,NA,NA,FALSE,NA
2022,FEMALE,Iris,IRIS,64,23,2.070952638213578,NA,NA,FALSE,NA
2022,FEMALE,June,JUNE,64,23,2.070952638213578,NA,NA,FALSE,NA
2022,FEMALE,Lillian,LILLIAN,64,23,2.070952638213578,81,324,TRUE,17
2022,FEMALE,Lyla,LYLA,64,23,2.070952638213578,NA,NA,FALSE,NA
2022,FEMALE,Valeria,VALERIA,64,23,2.070952638213578,69,351,TRUE,5
2022,FEMALE,Arya,ARYA,71,22,1.980911219160814,97,290,TRUE,26
2022,FEMALE,Ashley,ASHLEY,71,22,1.980911219160814,90,303,TRUE,19
2022,FEMALE,Lucia,LUCIA,71,22,1.980911219160814,72,346,TRUE,1
2022,FEMALE,Riley,RILEY,71,22,1.980911219160814,49,442,TRUE,-22
2022,FEMALE,Adeline,ADELINE,75,21,1.8908698001080497,NA,NA,FALSE,NA
2022,FEMALE,Allison,ALLISON,75,21,1.8908698001080497,54,428,TRUE,-21
2022,FEMALE,Isabel,ISABEL,75,21,1.8908698001080497,NA,NA,FALSE,NA
2022,FEMALE,Leah,LEAH,75,21,1.8908698001080497,42,523,TRUE,-33
2022,FEMALE,Parker,PARKER,75,21,1.8908698001080497,NA,NA,FALSE,NA
2022,FEMALE,Caroline,CAROLINE,80,20,1.8008283810552854,83,312,TRUE,3
2022,FEMALE,Eliana,ELIANA,80,20,1.8008283810552854,25,669,TRUE,-55
2022,FEMALE,Margot,MARGOT,80,20,1.8008283810552854,NA,NA,FALSE,NA
2022,FEMALE,Melanie,MELANIE,80,20,1.8008283810552854,64,366,TRUE,-16
2022,FEMALE,Ximena,XIMENA,80,20,1.8008283810552854,43,509,TRUE,-37
2022,FEMALE,Charlie,CHARLIE,85,19,1.7107869620025211,NA,NA,FALSE,NA
2022,FEMALE,Everly,EVERLY,85,19,1.7107869620025211,65,360,TRUE,-20
2022,FEMALE,Jade,JADE,85,19,1.7107869620025211,74,337,TRUE,-11
2022,FEMALE,Kaia,KAIA,85,19,1.7107869620025211,NA,NA,FALSE,NA
2022,FEMALE,Maeve,MAEVE,85,19,1.7107869620025211,NA,NA,FALSE,NA
2022,FEMALE,Vivian,VIVIAN,85,19,1.7107869620025211,NA,NA,FALSE,NA
2022,FEMALE,Clara,CLARA,91,18,1.6207455429497568,NA,NA,FALSE,NA
2022,FEMALE,Cora,CORA,91,18,1.6207455429497568,NA,NA,FALSE,NA
2022,FEMALE,Danna,DANNA,91,18,1.6207455429497568,NA,NA,FALSE,NA
2022,FEMALE,Gabriella,GABRIELLA,91,18,1.6207455429497568,96,292,TRUE,5
2022,FEMALE,Sophie,SOPHIE,91,18,1.6207455429497568,NA,NA,FALSE,NA
2022,FEMALE,Wren,WREN,91,18,1.6207455429497568,NA,NA,FALSE,NA
2022,FEMALE,Ada,ADA,97,17,1.5307041238969925,NA,NA,FALSE,NA
2022,FEMALE,Alexandra,ALEXANDRA,97,17,1.5307041238969925,NA,NA,FALSE,NA
2022,FEMALE,Ariana,ARIANA,97,17,1.5307041238969925,51,439,TRUE,-46
2022,FEMALE,Athena,ATHENA,97,17,1.5307041238969925,70,349,TRUE,-27
2022,FEMALE,Blake,BLAKE,97,17,1.5307041238969925,NA,NA,FALSE,NA
2022,FEMALE,Hadley,HADLEY,97,17,1.5307041238969925,NA,NA,FALSE,NA
2022,FEMALE,Isabelle,ISABELLE,97,17,1.5307041238969925,NA,NA,FALSE,NA
2022,FEMALE,Julia,JULIA,97,17,1.5307041238969925,100,284,TRUE,3
2022,FEMALE,Lia,LIA,97,17,1.5307041238969925,NA,NA,FALSE,NA
2022,FEMALE,Lydia,LYDIA,97,17,1.5307041238969925,NA,NA,FALSE,NA
2022,FEMALE,Phoebe,PHOEBE,97,17,1.5307041238969925,NA,NA,FALSE,NA
2022,FEMALE,Samantha,SAMANTHA,97,17,1.5307041238969925,67,356,TRUE,-30
2022,MALE,Liam,LIAM,1,121,10.684326710816777,1,2548,TRUE,0
2022,MALE,Noah,NOAH,2,98,8.653421633554084,2,2142,TRUE,0
2022,MALE,Mateo,MATEO,3,93,8.211920529801324,3,1935,TRUE,0
2022,MALE,William,WILLIAM,4,83,7.328918322295806,19,999,TRUE,15
2022,MALE,James,JAMES,5,78,6.887417218543046,11,1067,TRUE,6
2022,MALE,Henry,HENRY,6,74,6.5342163355408385,35,801,TRUE,29
2022,MALE,Oliver,OLIVER,6,74,6.5342163355408385,7,1361,TRUE,1
2022,MALE,Sebastian,SEBASTIAN,6,74,6.5342163355408385,4,1601,TRUE,-2
2022,MALE,Benjamin,BENJAMIN,9,69,6.0927152317880795,12,1064,TRUE,3
2022,MALE,Alexander,ALEXANDER,10,67,5.916114790286976,15,1052,TRUE,5
2022,MALE,Santiago,SANTIAGO,11,66,5.827814569536423,5,1529,TRUE,-6
2022,MALE,Dylan,DYLAN,12,65,5.739514348785872,28,869,TRUE,16
2022,MALE,Lucas,LUCAS,13,64,5.6512141280353205,16,1040,TRUE,3
2022,MALE,Theodore,THEODORE,14,61,5.386313465783664,48,694,TRUE,34
2022,MALE,Samuel,SAMUEL,15,59,5.209713024282561,24,918,TRUE,9
2022,MALE,Miles,MILES,16,58,5.121412803532009,85,460,TRUE,69
2022,MALE,Jack,JACK,17,57,5.033112582781457,63,600,TRUE,46
2022,MALE,Elijah,ELIJAH,18,56,4.9448123620309055,6,1493,TRUE,-12
2022,MALE,Ethan,ETHAN,18,56,4.9448123620309055,18,1003,TRUE,0
2022,MALE,Daniel,DANIEL,20,55,4.856512141280353,8,1195,TRUE,-12
2022,MALE,Ian,IAN,20,55,4.856512141280353,50,691,TRUE,30
2022,MALE,Ezra,EZRA,22,53,4.679911699779249,17,1013,TRUE,-5
2022,MALE,John,JOHN,22,53,4.679911699779249,36,790,TRUE,14
2022,MALE,Levi,LEVI,22,53,4.679911699779249,10,1100,TRUE,-12
2022,MALE,David,DAVID,25,50,4.415011037527594,20,977,TRUE,-5
2022,MALE,Logan,LOGAN,26,49,4.326710816777042,57,656,TRUE,31
2022,MALE,Aiden,AIDEN,27,48,4.23841059602649,23,920,TRUE,-4
2022,MALE,Joseph,JOSEPH,27,48,4.23841059602649,38,757,TRUE,11
2022,MALE,Jose,JOSE,29,47,4.150110375275938,9,1108,TRUE,-20
2022,MALE,Leo,LEO,29,47,4.150110375275938,54,671,TRUE,25
2022,MALE,Anthony,ANTHONY,31,46,4.061810154525387,39,741,TRUE,8
2022,MALE,Julian,JULIAN,31,46,4.061810154525387,14,1053,TRUE,-17
2022,MALE,Jackson,JACKSON,33,45,3.9735099337748343,62,606,TRUE,29
2022,MALE,Luke,LUKE,33,45,3.9735099337748343,21,962,TRUE,-12
2022,MALE,Luca,LUCA,35,44,3.8852097130242824,42,732,TRUE,7
2022,MALE,Elias,ELIAS,36,43,3.7969094922737305,22,960,TRUE,-14
2022,MALE,Wyatt,WYATT,36,43,3.7969094922737305,68,580,TRUE,32
2022,MALE,Angel,ANGEL,38,42,3.7086092715231787,13,1061,TRUE,-25
2022,MALE,Jayden,JAYDEN,38,42,3.7086092715231787,29,867,TRUE,-9
2022,MALE,Leonardo,LEONARDO,40,40,3.532008830022075,32,834,TRUE,-8
2022,MALE,Michael,MICHAEL,40,40,3.532008830022075,33,824,TRUE,-7
2022,MALE,Diego,DIEGO,42,39,3.443708609271523,55,658,TRUE,13
2022,MALE,Hudson,HUDSON,42,39,3.443708609271523,59,629,TRUE,17
2022,MALE,Ezekiel,EZEKIEL,44,38,3.355408388520971,25,916,TRUE,-19
2022,MALE,Jacob,JACOB,44,38,3.355408388520971,26,916,TRUE,-18
2022,MALE,Charles,CHARLES,46,37,3.2671081677704192,86,457,TRUE,40
2022,MALE,Gabriel,GABRIEL,47,36,3.1788079470198674,31,835,TRUE,-16
2022,MALE,Brooks,BROOKS,48,35,3.0905077262693155,97,402,TRUE,49
2022,MALE,Owen,OWEN,48,35,3.0905077262693155,78,515,TRUE,30
2022,MALE,Thiago,THIAGO,48,35,3.0905077262693155,71,553,TRUE,23
2022,MALE,Adrian,ADRIAN,51,34,3.0022075055187636,37,766,TRUE,-14
2022,MALE,Cooper,COOPER,51,34,3.0022075055187636,75,528,TRUE,24
2022,MALE,Damian,DAMIAN,51,34,3.0022075055187636,52,679,TRUE,1
2022,MALE,Isaac,ISAAC,51,34,3.0022075055187636,43,726,TRUE,-8
2022,MALE,Joshua,JOSHUA,51,34,3.0022075055187636,60,627,TRUE,9
2022,MALE,Max,MAX,51,34,3.0022075055187636,NA,NA,FALSE,NA
2022,MALE,Thomas,THOMAS,51,34,3.0022075055187636,73,533,TRUE,22
2022,MALE,Gael,GAEL,58,33,2.9139072847682117,34,815,TRUE,-24
2022,MALE,Juan,JUAN,58,33,2.9139072847682117,40,740,TRUE,-18
2022,MALE,August,AUGUST,60,32,2.8256070640176603,NA,NA,FALSE,NA
2022,MALE,Caleb,CALEB,60,32,2.8256070640176603,46,706,TRUE,-14
2022,MALE,Josiah,JOSIAH,60,32,2.8256070640176603,30,855,TRUE,-30
2022,MALE,Nicolas,NICOLAS,60,32,2.8256070640176603,NA,NA,FALSE,NA
2022,MALE,Roman,ROMAN,60,32,2.8256070640176603,76,525,TRUE,16
2022,MALE,Carlos,CARLOS,65,31,2.7373068432671084,65,597,TRUE,0
2022,MALE,Christian,CHRISTIAN,65,31,2.7373068432671084,53,678,TRUE,-12
2022,MALE,Christopher,CHRISTOPHER,67,30,2.6490066225165565,44,722,TRUE,-23
2022,MALE,Kai,KAI,67,30,2.6490066225165565,79,510,TRUE,12
2022,MALE,Aaron,AARON,69,29,2.5607064017660046,56,656,TRUE,-13
2022,MALE,Axel,AXEL,69,29,2.5607064017660046,47,702,TRUE,-22
2022,MALE,Carter,CARTER,69,29,2.5607064017660046,74,530,TRUE,5
2022,MALE,Luis,LUIS,69,29,2.5607064017660046,49,693,TRUE,-20
2022,MALE,Nathan,NATHAN,69,29,2.5607064017660046,45,717,TRUE,-24
2022,MALE,Ryan,RYAN,69,29,2.5607064017660046,88,436,TRUE,19
2022,MALE,Everett,EVERETT,75,28,2.4724061810154527,NA,NA,FALSE,NA
2022,MALE,Robert,ROBERT,75,28,2.4724061810154527,96,408,TRUE,21
2022,MALE,Asher,ASHER,77,27,2.384105960264901,41,737,TRUE,-36
2022,MALE,Harrison,HARRISON,77,27,2.384105960264901,NA,NA,FALSE,NA
2022,MALE,Theo,THEO,77,27,2.384105960264901,NA,NA,FALSE,NA
2022,MALE,Adriel,ADRIEL,80,26,2.295805739514349,64,598,TRUE,-16
2022,MALE,Jonathan,JONATHAN,80,26,2.295805739514349,69,567,TRUE,-11
2022,MALE,Matthew,MATTHEW,80,26,2.295805739514349,27,899,TRUE,-53
2022,MALE,Alan,ALAN,83,25,2.207505518763797,NA,NA,FALSE,NA
2022,MALE,Andrew,ANDREW,83,25,2.207505518763797,70,563,TRUE,-13
2022,MALE,Enzo,ENZO,83,25,2.207505518763797,NA,NA,FALSE,NA
2022,MALE,George,GEORGE,83,25,2.207505518763797,NA,NA,FALSE,NA
2022,MALE,Grayson,GRAYSON,83,25,2.207505518763797,58,652,TRUE,-25
2022,MALE,Jeremiah,JEREMIAH,83,25,2.207505518763797,72,540,TRUE,-11
2022,MALE,Jesus,JESUS,83,25,2.207505518763797,67,586,TRUE,-16
2022,MALE,Nolan,NOLAN,83,25,2.207505518763797,94,416,TRUE,11
2022,MALE,Cameron,CAMERON,91,24,2.119205298013245,NA,NA,FALSE,NA
2022,MALE,Mason,MASON,91,24,2.119205298013245,61,618,TRUE,-30
2022,MALE,Maverick,MAVERICK,91,24,2.119205298013245,66,587,TRUE,-25
2022,MALE,Rowan,ROWAN,91,24,2.119205298013245,NA,NA,FALSE,NA
2022,MALE,Weston,WESTON,91,24,2.119205298013245,NA,NA,FALSE,NA
2022,MALE,Evan,EVAN,96,23,2.0309050772626933,NA,NA,FALSE,NA
2022,MALE,Lincoln,LINCOLN,96,23,2.0309050772626933,91,430,TRUE,-5
2022,MALE,Andres,ANDRES,98,22,1.9426048565121412,93,425,TRUE,-5
2022,MALE,Eli,ELI,98,22,1.9426048565121412,80,505,TRUE,-18
2022,MALE,Jude,JUDE,98,22,1.9426048565121412,NA,NA,FALSE,NA
2022,MALE,Matias,MATIAS,98,22,1.9426048565121412,90,431,TRUE,-8
2022,MALE,Micah,MICAH,98,22,1.9426048565121412,81,493,TRUE,-17
2022,MALE,River,RIVER,98,22,1.9426048565121412,NA,NA,FALSE,NA
2022,MALE,Walker,WALKER,98,22,1.9426048565121412,100,392,TRUE,2
2022,MALE,Wesley,WESLEY,98,22,1.9426048565121412,NA,NA,FALSE,NA
2023,FEMALE,Mia,MIA,1,95,8.637148831711974,4,1583,TRUE,3
2023,FEMALE,Emma,EMMA,2,91,8.273479407218838,1,1805,TRUE,-1
2023,FEMALE,Sofia,SOFIA,3,81,7.3643058459859985,7,1217,TRUE,4
2023,FEMALE,Isabella,ISABELLA,4,80,7.273388489862715,5,1572,TRUE,1
2023,FEMALE,Olivia,OLIVIA,5,78,7.091553777616147,2,1763,TRUE,-3
2023,FEMALE,Camila,CAMILA,6,74,6.727884353123011,3,1639,TRUE,-3
2023,FEMALE,Sophia,SOPHIA,7,66,6.000545504136739,6,1338,TRUE,-1
2023,FEMALE,Zoe,ZOE,8,64,5.8187107918901715,19,694,TRUE,11
2023,FEMALE,Amelia,AMELIA,9,62,5.636876079643604,8,1178,TRUE,-1
2023,FEMALE,Charlotte,CHARLOTTE,10,56,5.0913719429039,9,989,TRUE,-1
2023,FEMALE,Evelyn,EVELYN,11,52,4.727702518410765,11,957,TRUE,0
2023,FEMALE,Ava,AVA,12,50,4.545867806164197,10,970,TRUE,-2
2023,FEMALE,Avery,AVERY,13,49,4.454950450040913,27,641,TRUE,14
2023,FEMALE,Luna,LUNA,13,49,4.454950450040913,12,917,TRUE,-1
2023,FEMALE,Lily,LILY,15,47,4.2731157377943445,36,566,TRUE,21
2023,FEMALE,Emily,EMILY,16,45,4.091281025547777,13,867,TRUE,-3
2023,FEMALE,Maya,MAYA,17,43,3.9094463133012094,55,406,TRUE,38
2023,FEMALE,Eleanor,ELEANOR,18,42,3.818528957177925,33,592,TRUE,15
2023,FEMALE,Elena,ELENA,18,42,3.818528957177925,17,741,TRUE,-1
2023,FEMALE,Penelope,PENELOPE,20,39,3.5457768888080734,29,607,TRUE,9
2023,FEMALE,Victoria,VICTORIA,21,38,3.4548595326847895,18,725,TRUE,-3
2023,FEMALE,Aurora,AURORA,22,37,3.3639421765615056,28,617,TRUE,6
2023,FEMALE,Chloe,CHLOE,23,36,3.2730248204382217,39,536,TRUE,16
2023,FEMALE,Lucy,LUCY,23,36,3.2730248204382217,64,353,TRUE,41
2023,FEMALE,Naomi,NAOMI,23,36,3.2730248204382217,50,422,TRUE,27
2023,FEMALE,Nora,NORA,23,36,3.2730248204382217,60,369,TRUE,37
2023,FEMALE,Violet,VIOLET,23,36,3.2730248204382217,25,655,TRUE,2
2023,FEMALE,Genesis,GENESIS,28,35,3.182107464314938,23,661,TRUE,-5
2023,FEMALE,Isla,ISLA,28,35,3.182107464314938,68,341,TRUE,40
2023,FEMALE,Mila,MILA,30,34,3.091190108191654,31,603,TRUE,1
2023,FEMALE,Emilia,EMILIA,31,33,3.0002727520683696,34,587,TRUE,3
2023,FEMALE,Lucia,LUCIA,31,33,3.0002727520683696,66,346,TRUE,35
2023,FEMALE,Elizabeth,ELIZABETH,33,32,2.9093553959450857,14,796,TRUE,-19
2023,FEMALE,Scarlett,SCARLETT,33,32,2.9093553959450857,20,685,TRUE,-13
2023,FEMALE,Aria,ARIA,35,31,2.818438039821802,22,662,TRUE,-13
2023,FEMALE,Valentina,VALENTINA,35,31,2.818438039821802,21,674,TRUE,-14
2023,FEMALE,Ella,ELLA,37,30,2.727520683698518,54,408,TRUE,17
2023,FEMALE,Madeline,MADELINE,37,30,2.727520683698518,87,297,TRUE,50
2023,FEMALE,Margot,MARGOT,37,30,2.727520683698518,NA,NA,FALSE,NA
2023,FEMALE,Harper,HARPER,40,29,2.636603327575234,26,650,TRUE,-14
2023,FEMALE,Leah,LEAH,40,29,2.636603327575234,43,502,TRUE,3
2023,FEMALE,Abigail,ABIGAIL,42,28,2.54568597145195,30,603,TRUE,-12
2023,FEMALE,Ellie,ELLIE,42,28,2.54568597145195,35,577,TRUE,-7
2023,FEMALE,Gianna,GIANNA,42,28,2.54568597145195,16,768,TRUE,-26
2023,FEMALE,Hazel,HAZEL,42,28,2.54568597145195,38,540,TRUE,-4
2023,FEMALE,Madison,MADISON,42,28,2.54568597145195,37,541,TRUE,-5
2023,FEMALE,Riley,RILEY,42,28,2.54568597145195,53,409,TRUE,11
2023,FEMALE,Julia,JULIA,48,27,2.4547686153286663,NA,NA,FALSE,NA
2023,FEMALE,Liliana,LILIANA,48,27,2.4547686153286663,59,370,TRUE,11
2023,FEMALE,Madelyn,MADELYN,48,27,2.4547686153286663,58,391,TRUE,10
2023,FEMALE,Maria,MARIA,48,27,2.4547686153286663,45,481,TRUE,-3
2023,FEMALE,Alice,ALICE,52,26,2.3638512592053824,80,313,TRUE,28
2023,FEMALE,Josephine,JOSEPHINE,52,26,2.3638512592053824,NA,NA,FALSE,NA
2023,FEMALE,Layla,LAYLA,52,26,2.3638512592053824,32,599,TRUE,-20
2023,FEMALE,Lillian,LILLIAN,52,26,2.3638512592053824,NA,NA,FALSE,NA
2023,FEMALE,Natalia,NATALIA,52,26,2.3638512592053824,40,533,TRUE,-12
2023,FEMALE,Leilani,LEILANI,57,25,2.2729339030820985,24,657,TRUE,-33
2023,FEMALE,Sarah,SARAH,57,25,2.2729339030820985,71,334,TRUE,14
2023,FEMALE,Adeline,ADELINE,59,24,2.1820165469588146,75,325,TRUE,16
2023,FEMALE,Eliana,ELIANA,59,24,2.1820165469588146,15,787,TRUE,-44
2023,FEMALE,Hannah,HANNAH,59,24,2.1820165469588146,48,449,TRUE,-11
2023,FEMALE,Caroline,CAROLINE,62,23,2.0910991908355303,72,331,TRUE,10
2023,FEMALE,Cora,CORA,62,23,2.0910991908355303,NA,NA,FALSE,NA
2023,FEMALE,Delilah,DELILAH,62,23,2.0910991908355303,41,527,TRUE,-21
2023,FEMALE,Georgia,GEORGIA,62,23,2.0910991908355303,NA,NA,FALSE,NA
2023,FEMALE,Jade,JADE,62,23,2.0910991908355303,65,351,TRUE,3
2023,FEMALE,Sadie,SADIE,62,23,2.0910991908355303,78,322,TRUE,16
2023,FEMALE,Ashley,ASHLEY,68,22,2.0001818347122464,70,338,TRUE,2
2023,FEMALE,Autumn,AUTUMN,68,22,2.0001818347122464,82,311,TRUE,14
2023,FEMALE,Eliza,ELIZA,68,22,2.0001818347122464,NA,NA,FALSE,NA
2023,FEMALE,Stella,STELLA,68,22,2.0001818347122464,62,362,TRUE,-6
2023,FEMALE,Diana,DIANA,72,21,1.9092644785889625,NA,NA,FALSE,NA
2023,FEMALE,Grace,GRACE,72,21,1.9092644785889625,47,452,TRUE,-25
2023,FEMALE,Juniper,JUNIPER,72,21,1.9092644785889625,NA,NA,FALSE,NA
2023,FEMALE,Katherine,KATHERINE,72,21,1.9092644785889625,93,284,TRUE,21
2023,FEMALE,Ruby,RUBY,72,21,1.9092644785889625,NA,NA,FALSE,NA
2023,FEMALE,Zoey,ZOEY,72,21,1.9092644785889625,67,343,TRUE,-5
2023,FEMALE,Amy,AMY,78,20,1.8183471224656786,NA,NA,FALSE,NA
2023,FEMALE,Andrea,ANDREA,78,20,1.8183471224656786,61,366,TRUE,-17
2023,FEMALE,Clara,CLARA,78,20,1.8183471224656786,NA,NA,FALSE,NA
2023,FEMALE,Eloise,ELOISE,78,20,1.8183471224656786,NA,NA,FALSE,NA
2023,FEMALE,Eva,EVA,78,20,1.8183471224656786,NA,NA,FALSE,NA
2023,FEMALE,Isabel,ISABEL,78,20,1.8183471224656786,NA,NA,FALSE,NA
2023,FEMALE,Melanie,MELANIE,78,20,1.8183471224656786,81,313,TRUE,3
2023,FEMALE,Nova,NOVA,78,20,1.8183471224656786,52,418,TRUE,-26
2023,FEMALE,Parker,PARKER,78,20,1.8183471224656786,NA,NA,FALSE,NA
2023,FEMALE,Rose,ROSE,78,20,1.8183471224656786,NA,NA,FALSE,NA
2023,FEMALE,Savannah,SAVANNAH,78,20,1.8183471224656786,97,280,TRUE,19
2023,FEMALE,Valeria,VALERIA,78,20,1.8183471224656786,63,360,TRUE,-15
2023,FEMALE,Ximena,XIMENA,78,20,1.8183471224656786,44,487,TRUE,-34
2023,FEMALE,Addison,ADDISON,91,19,1.7274297663423948,90,289,TRUE,-1
2023,FEMALE,Allison,ALLISON,91,19,1.7274297663423948,51,420,TRUE,-40
2023,FEMALE,Claire,CLAIRE,91,19,1.7274297663423948,NA,NA,FALSE,NA
2023,FEMALE,Eden,EDEN,91,19,1.7274297663423948,NA,NA,FALSE,NA
2023,FEMALE,Ivy,IVY,91,19,1.7274297663423948,46,462,TRUE,-45
2023,FEMALE,Margaret,MARGARET,91,19,1.7274297663423948,NA,NA,FALSE,NA
2023,FEMALE,Mary,MARY,91,19,1.7274297663423948,NA,NA,FALSE,NA
2023,FEMALE,Aaliyah,AALIYAH,98,18,1.6365124102191109,57,397,TRUE,-41
2023,FEMALE,Brianna,BRIANNA,98,18,1.6365124102191109,NA,NA,FALSE,NA
2023,FEMALE,Daisy,DAISY,98,18,1.6365124102191109,NA,NA,FALSE,NA
2023,FEMALE,Emery,EMERY,98,18,1.6365124102191109,49,423,TRUE,-49
2023,FEMALE,Lainey,LAINEY,98,18,1.6365124102191109,100,279,TRUE,2
2023,FEMALE,Natalie,NATALIE,98,18,1.6365124102191109,69,341,TRUE,-29
2023,MALE,Liam,LIAM,1,125,11.21780489993718,1,2774,TRUE,0
2023,MALE,Noah,NOAH,2,88,7.897334649555775,2,2235,TRUE,0
2023,MALE,Mateo,MATEO,3,85,7.628107331957283,3,2120,TRUE,0
2023,MALE,Oliver,OLIVER,4,83,7.448622453558288,7,1421,TRUE,3
2023,MALE,Theodore,THEODORE,5,77,6.910167818361303,37,775,TRUE,32
2023,MALE,Sebastian,SEBASTIAN,6,69,6.192228304765323,5,1565,TRUE,-1
2023,MALE,Jack,JACK,7,67,6.012743426366328,60,593,TRUE,53
2023,MALE,James,JAMES,7,67,6.012743426366328,17,998,TRUE,10
2023,MALE,Henry,HENRY,9,65,5.833258547967334,33,799,TRUE,24
2023,MALE,Lucas,LUCAS,10,63,5.653773669568339,9,1145,TRUE,-1
2023,MALE,Ethan,ETHAN,11,60,5.384546351969846,22,933,TRUE,11
2023,MALE,Santiago,SANTIAGO,11,60,5.384546351969846,4,1567,TRUE,-7
